"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:60gcB78vhK5174cyKMkEuH","Behind The Mask","spotify:artist:4yhNY8xvaMkaFB9hiLlO3C","Anarchy Club","spotify:album:4glkZrJBPKeiXNrT4Lfpy5","The Way and its Power","spotify:artist:4yhNY8xvaMkaFB9hiLlO3C","Anarchy Club","2005-01-01","https://i.scdn.co/image/ab67616d0000b2733a8d3d260ffdd7a9202b7032","1","7","165973","https://p.scdn.co/mp3-preview/b708f4a1396e98057476b67fa34986531640e2b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","uscgj0574571","spotify:user:75p2140e0alu9ardn51dih4ci","2023-12-21T03:41:57Z"
"spotify:track:1g8lVIsEkDaGD1nKw6fwUb","(sic)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:2dL9Q5AtIv4Rw1L6lKcIUc","Slipknot (10th Anniversary Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2009-09-09","https://i.scdn.co/image/ab67616d0000b27379185e24a84ad5d0ad463d20","1","2","199880","https://p.scdn.co/mp3-preview/3c6a9d2c39515b2a7e07bd54a96ff51ff0cb75f3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","NLA329980192","spotify:user:75p2140e0alu9ardn51dih4ci","2023-12-21T03:42:04Z"
"spotify:track:7MEHTWzEi3z7P2jEWAcdHZ","Eyeless","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:2dL9Q5AtIv4Rw1L6lKcIUc","Slipknot (10th Anniversary Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2009-09-09","https://i.scdn.co/image/ab67616d0000b27379185e24a84ad5d0ad463d20","1","3","236360","https://p.scdn.co/mp3-preview/6fb2e5bba936d8e25e5f59cdf4f74322b91397f7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","NLA329980193","spotify:user:75p2140e0alu9ardn51dih4ci","2023-12-21T03:42:08Z"
"spotify:track:30ok0FxMYe6Ey3LHTL4AxB","AOV","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:3nyxMohQINxnhYwyHvUqVf",".5: The Gray Chapter","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2014-10-15","https://i.scdn.co/image/ab67616d0000b27306e3a56f02aeff58d3a47a10","1","3","332906","https://p.scdn.co/mp3-preview/b5edee89ea4cf5015476274d45ec0ee71b697c56?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","NLA321400351","spotify:user:75p2140e0alu9ardn51dih4ci","2023-12-21T03:42:16Z"
"spotify:track:0Y2i84QWPFiFHQfEQDgHya","People = Shit","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:5Zs0mNCTs73CqPKbZPWFX9","Iowa (10th Anniversary Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2001","https://i.scdn.co/image/ab67616d0000b273a62eefef8ee83d5e09aa8331","1","2","215600","https://p.scdn.co/mp3-preview/fb3c992a95d2de7ac4aa959bc70e3a5682d29de4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","NLA320119546","spotify:user:75p2140e0alu9ardn51dih4ci","2023-12-21T03:42:26Z"
"spotify:track:6hqys5tmolP7EU6ZNP981s","Finale","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:3hWTXO0w02D6YpVRyLRmQz","The End, So Far","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2022-09-30","https://i.scdn.co/image/ab67616d0000b273c3eedff14af24fdd988ed1a7","1","12","307040","https://p.scdn.co/mp3-preview/7fc338da1887cc00fbb46ff3fb8442487653d79e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","NLA322200096","spotify:user:75p2140e0alu9ardn51dih4ci","2023-12-21T03:42:31Z"
"spotify:track:5boh3WTOJ1aOF6uUEF4HPh","One Big Holiday","spotify:artist:43O3c6wewpzPKwVaGEEtBM","My Morning Jacket","spotify:album:5vCqxfNSqatehjPustNq4s","It Still Moves","spotify:artist:43O3c6wewpzPKwVaGEEtBM","My Morning Jacket","2003-09-09","https://i.scdn.co/image/ab67616d0000b273dd412c4246b0c9c14203459f","1","5","321373","https://p.scdn.co/mp3-preview/13d2f4eac44ba026c10990d7159819b50223230e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USATO0300010","spotify:user:75p2140e0alu9ardn51dih4ci","2023-12-21T03:42:40Z"
"spotify:track:61vIlrqVIRFctZjmIf7hKK","1,320' - 2019 Remaster","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","spotify:album:4H6z4tcLPbHM3PJgyoQGzb","Endgame (2019 Remaster)","spotify:artist:1Yox196W7bzVNZI7RBaPnf","Megadeth","2009-09-15","https://i.scdn.co/image/ab67616d0000b27331f67af78e7b38d3531c758b","1","4","229840","https://p.scdn.co/mp3-preview/b6f83fa739d0b4a117544c297ec188a4e0e7270a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","GB5KW1800246","spotify:user:75p2140e0alu9ardn51dih4ci","2023-12-22T02:54:03Z"
"spotify:track:1enShRbj1MtYWuhxp1TSi2","Calling","spotify:artist:07ATE522e8aDsEb0JVLYqg","Strung Out","spotify:album:2YA9ZYPaUdMhHTi9osHlQw","Blackhawks over Los Angeles","spotify:artist:07ATE522e8aDsEb0JVLYqg","Strung Out","2007-06-12","https://i.scdn.co/image/ab67616d0000b273b10069d5ba590c5be6286e9e","1","1","259853","https://p.scdn.co/mp3-preview/97e9cb9adc6b0ae15af1628dc31f01b49dd411b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","USFW40772101","spotify:user:75p2140e0alu9ardn51dih4ci","2023-12-22T02:59:04Z"
"spotify:track:1ogUJHv5Nu9S6yC2Cv6Pvh","Damage, Inc. - Remastered","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:5rFZcoCvmCaJ1gxTMU4JTm","Master Of Puppets (Deluxe Box Set / Remastered)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1986-03-03","https://i.scdn.co/image/ab67616d0000b27316d6f039fafd389911261ada","1","8","332465","https://p.scdn.co/mp3-preview/944337a7b85655026283e055a8accbca70f42244?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","QMKHM1600225","spotify:user:75p2140e0alu9ardn51dih4ci","2024-01-11T19:58:10Z"
"spotify:track:6zKF4293k44ItKWJJgrhXv","My Curse","spotify:artist:37394IP6uhnjIpsawpMu4l","Killswitch Engage","spotify:album:6iJEtgHTEbVlSS5isIS71z","As Daylight Dies (Special Edition)","spotify:artist:37394IP6uhnjIpsawpMu4l","Killswitch Engage","2007-02-06","https://i.scdn.co/image/ab67616d0000b273cc5bb1a3f809896baf67dba4","1","5","244773","https://p.scdn.co/mp3-preview/a723deb644338717f2180129e45e3382c1131676?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","NLA320682675","spotify:user:75p2140e0alu9ardn51dih4ci","2024-01-17T13:47:35Z"
"spotify:track:6AAZigYqOch79lKcrSBOv0","Killpop","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:0ApKaazNHf0gzjAYZauexq",".5: The Gray Chapter (Special Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2014-10-15","https://i.scdn.co/image/ab67616d0000b273eed722040c6810f7a7da93ea","1","5","225066","https://p.scdn.co/mp3-preview/b58d76ed39432790b3b290fdf6ed1e474f4a62c3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","NLA321400352","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:58:45Z"
"spotify:track:5cZqsjVs6MevCnAkasbEOX","Break Stuff","spotify:artist:165ZgPlLkK7bf5bDoFc6Sb","Limp Bizkit","spotify:album:3HCCUaRSjHSFOe4fqE0BiP","Significant Other","spotify:artist:165ZgPlLkK7bf5bDoFc6Sb","Limp Bizkit","1999","https://i.scdn.co/image/ab67616d0000b2733783782de74f61e36795bf9c","1","4","166706","https://p.scdn.co/mp3-preview/2b55dfa0ca2c353829aa39237ae33d1a979f196f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","84","USIR19902309","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:58:49Z"
"spotify:track:5jeh4hwbQJnnAJHZV9fqeo","The Chapeltown Rag","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:3hWTXO0w02D6YpVRyLRmQz","The End, So Far","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2022-09-30","https://i.scdn.co/image/ab67616d0000b273c3eedff14af24fdd988ed1a7","1","3","289226","https://p.scdn.co/mp3-preview/336d7f840c72eab1a07983ddd3bb0a26eb5cc2d1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","NLA322100286","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:58:53Z"
"spotify:track:2ZDKfFUov4GBceVUgMGfqE","Skeptic","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:3nyxMohQINxnhYwyHvUqVf",".5: The Gray Chapter","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2014-10-15","https://i.scdn.co/image/ab67616d0000b27306e3a56f02aeff58d3a47a10","1","6","286560","https://p.scdn.co/mp3-preview/a784f1f9b8ddce0de265834ed7610efbf9c19e88?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","NLA321400353","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:58:56Z"
"spotify:track:5isGPubntLfwqe1C8FYyrQ","Glass Houses","spotify:artist:3Ri4H12KFyu98LMjSoij5V","Bad Omens","spotify:album:2Di81karStvWRrnERvIOQC","Bad Omens","spotify:artist:3Ri4H12KFyu98LMjSoij5V","Bad Omens","2016-08-19","https://i.scdn.co/image/ab67616d0000b2732c5d741251ae833b8c9d47d8","1","1","240898","https://p.scdn.co/mp3-preview/979cf04695aaaff130fdcdf7130e1ab4d1587e65?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","USYFZ1566201","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:58:59Z"
"spotify:track:4V3E6xAnGspUos2Sx74w6n","Lech","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:0ApKaazNHf0gzjAYZauexq",".5: The Gray Chapter (Special Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2014-10-15","https://i.scdn.co/image/ab67616d0000b273eed722040c6810f7a7da93ea","1","7","290426","https://p.scdn.co/mp3-preview/6b6cf39289868dc582e5c524fd9e803d3378966e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","NLA321400446","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:14Z"
"spotify:track:0HAr4QR1xI8nwC7VfzYidu","Dead Memories","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:0hFWapnP7orzXCMwNU5DuA","All Hope Is Gone","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2008-08-22","https://i.scdn.co/image/ab67616d0000b273457163bec7e8e4decf8c6375","1","5","268586","https://p.scdn.co/mp3-preview/9f23dfc386968cb0ff175e39e1eb801b07c4704f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","NLA320886996","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:18Z"
"spotify:track:3K4HG9evC7dg3N0R9cYqk4","One Step Closer","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:6hPkbAV3ZXpGZBGUvL6jVM","Hybrid Theory (Bonus Edition)","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2000-10-24","https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a","1","2","157333","https://p.scdn.co/mp3-preview/93915a6ffff1e702717623fe052e781e68bde91b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USWB10002399","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:21Z"
"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","In the End","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:6hPkbAV3ZXpGZBGUvL6jVM","Hybrid Theory (Bonus Edition)","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2000-10-24","https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a","1","8","216880","https://p.scdn.co/mp3-preview/b5ee275ca337899f762b1c1883c11e24a04075b0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","88","USWB10002407","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:23Z"
"spotify:track:2nLtzopw4rPReszdYBJU6h","Numb","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:4Gfnly5CzMJQqkUFfoHaP3","Meteora","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2003-03-25","https://i.scdn.co/image/ab67616d0000b2735f1f51d14e8bea89484ecd1b","1","13","187520","https://p.scdn.co/mp3-preview/d6d67b4f23b4865e07821f78c45a98035da95d61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","87","USWB10300474","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:26Z"
"spotify:track:249Z7XT6mf8B2zuI0RaeS0","Violent Pornography","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:0cn6MHyx4YuZauaB7Pb66o","Mezmerize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-05-17","https://i.scdn.co/image/ab67616d0000b273c65f8d04502eeddbdd61fa71","1","7","211333","https://p.scdn.co/mp3-preview/c63827ff57a650891a5c8cae0b8c537c0484a0ee?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USSM10501583","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:32Z"
"spotify:track:47EqCQZG5v4o0WFMufGf5S","Cigaro","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:0cn6MHyx4YuZauaB7Pb66o","Mezmerize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-05-17","https://i.scdn.co/image/ab67616d0000b273c65f8d04502eeddbdd61fa71","1","4","131706","https://p.scdn.co/mp3-preview/4b919c1da6c7ed11b8cc64a4346c9158b501370b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","USSM10500838","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:37Z"
"spotify:track:0ELxqqeeisigIJhN6dsNHI","Stealing Society","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:3QxX3NbWyLlLG6lP1xveL3","Hypnotize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-11-22","https://i.scdn.co/image/ab67616d0000b273f5e7b2e5adaa87430a3eccff","1","5","178000","https://p.scdn.co/mp3-preview/d082602c00e10ea162494c8f6aac3ee2613dccc3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","58","USSM10505334","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:40Z"
"spotify:track:5uMTA9SIe0sE4dnHHSHaYz","Vicinity Of Obscenity","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:3QxX3NbWyLlLG6lP1xveL3","Hypnotize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-11-22","https://i.scdn.co/image/ab67616d0000b273f5e7b2e5adaa87430a3eccff","1","9","171800","https://p.scdn.co/mp3-preview/a4f9fb6fac8c16c5f7d8e1c3fd3a12b6025e7af8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USSM10505338","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:43Z"
"spotify:track:6oO7WMjD6kEvCITLbVj0mu","Hypnotize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:3QxX3NbWyLlLG6lP1xveL3","Hypnotize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-11-22","https://i.scdn.co/image/ab67616d0000b273f5e7b2e5adaa87430a3eccff","1","4","189440","https://p.scdn.co/mp3-preview/6277e28d03d6dcf155c8de82733a23fcbd9fcd70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USSM10505330","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:46Z"
"spotify:track:0dxPHMZTI8TWMYRucsAFNd","Attack","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:3QxX3NbWyLlLG6lP1xveL3","Hypnotize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-11-22","https://i.scdn.co/image/ab67616d0000b273f5e7b2e5adaa87430a3eccff","1","1","186466","https://p.scdn.co/mp3-preview/ace723ecd8946d4d3b0cf5d819a3e5727fd2ceb8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USSM10505331","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:48Z"
"spotify:track:3bcOxfqIiXj41AdUHfHfgj","She's Like Heroin","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:3QxX3NbWyLlLG6lP1xveL3","Hypnotize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-11-22","https://i.scdn.co/image/ab67616d0000b273f5e7b2e5adaa87430a3eccff","1","10","164160","https://p.scdn.co/mp3-preview/526754c0f57ccdefc596d2de671c962334c1a9e1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","USSM10505339","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:51Z"
"spotify:track:6y2DHyCYf6azhUfXmnuH6w","Question!","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:0cn6MHyx4YuZauaB7Pb66o","Mezmerize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-05-17","https://i.scdn.co/image/ab67616d0000b273c65f8d04502eeddbdd61fa71","1","8","200600","https://p.scdn.co/mp3-preview/a189b8d15429ff0d2180e7cee3791ea1028c44a5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USSM10501584","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:54Z"
"spotify:track:6iFVJGxSVdFkzYQJL7Rgdk","Old School Hollywood","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:0cn6MHyx4YuZauaB7Pb66o","Mezmerize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-05-17","https://i.scdn.co/image/ab67616d0000b273c65f8d04502eeddbdd61fa71","1","10","176866","https://p.scdn.co/mp3-preview/7476d177ad3cf7309238ba3d4d24582739458d1c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USSM10501586","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T21:59:57Z"
"spotify:track:0Xmbtw7NhNiDnL4BWy5wDh","Innervision","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:6lA1sGw7eCv27bcpd5E0wT","Steal This Album!","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2002-11-26","https://i.scdn.co/image/ab67616d0000b2737cf4c0d42c5b62c9deebdcd8","1","2","153773","https://p.scdn.co/mp3-preview/21dc1d155ab75ec6014c34c22995a2f2601facfe?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","USSM10213170","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T22:00:00Z"
"spotify:track:11WZXXvGyrtUBp15TtojxA","Tentative","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:3QxX3NbWyLlLG6lP1xveL3","Hypnotize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-11-22","https://i.scdn.co/image/ab67616d0000b273f5e7b2e5adaa87430a3eccff","1","6","216533","https://p.scdn.co/mp3-preview/7089a14c663cb7baf8c054738acd7aa52cb7d4a5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USSM10505335","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T22:00:03Z"
"spotify:track:0UFDKFqW2oGspYeYqo9wjA","Bleed It Out","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:2tlTBLz2w52rpGCLBGyGw6","Minutes to Midnight","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2007-05-14","https://i.scdn.co/image/ab67616d0000b2736e996745f2c7b8036abef213","1","4","164426","https://p.scdn.co/mp3-preview/1440e6e73c1d0f4db4a64175e26ca250097733c8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","81","USWB10701213","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T22:00:06Z"
"spotify:track:50XuBmcV8THyLBczxD0c2k","World on Fire","spotify:artist:4Cqia9vrAbm7ANXbJGXsTE","Slash","spotify:album:0HBgPC1vbZUmQziDZS78Rg","World on Fire","spotify:artist:4Cqia9vrAbm7ANXbJGXsTE","Slash","2014-09-08","https://i.scdn.co/image/ab67616d0000b2731be31537933da4b3ea4fe37a","1","1","271030","https://p.scdn.co/mp3-preview/2eadf176e579e361d41b7d599801fae71dbeda21?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","US9T51400001","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T22:00:12Z"
"spotify:track:3ZeyEvTgSlKajHc0fckgZT","FOR YOUR LOVE","spotify:artist:0lAWpj5szCSwM4rUMHYmrr","Måneskin","spotify:album:7KF1Ain9mYYlg5M46g0i4A","Teatro d'ira - Vol. I","spotify:artist:0lAWpj5szCSwM4rUMHYmrr","Måneskin","2021-03-19","https://i.scdn.co/image/ab67616d0000b2735aa05015cfa7bd2943c29b21","1","6","230706","https://p.scdn.co/mp3-preview/d19ebadeeab796ef85491d9cc4ebd99120c192b4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","ITB002100117","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T22:00:16Z"
"spotify:track:2KReCz1L5XkGIBhDncQ5VZ","BABY SAID","spotify:artist:0lAWpj5szCSwM4rUMHYmrr","Måneskin","spotify:album:2KUaR4K36tSliwAoUA1gcs","RUSH!","spotify:artist:0lAWpj5szCSwM4rUMHYmrr","Måneskin","2023-01-20","https://i.scdn.co/image/ab67616d0000b273c1b211b5fcdef31be5f806df","1","5","164682","https://p.scdn.co/mp3-preview/3fa0ab689c6e46a7040d84e30bd761856a95100c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","ITB002200844","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T22:00:18Z"
"spotify:track:4e9eGQYsOiBcftrWXwsVco","Aerials","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:6jWde94ln40epKIQCd8XUh","Toxicity","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2001-09-04","https://i.scdn.co/image/ab67616d0000b27307bc7d2a745636c356b4d0aa","1","14","235053","https://p.scdn.co/mp3-preview/2d976be934bee2c82bf34d90e6fad29e197d0d69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USSM10107264","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T22:00:21Z"
"spotify:track:41pOIT2t1rvr2Trg1HQChZ","Radio/Video","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:0cn6MHyx4YuZauaB7Pb66o","Mezmerize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-05-17","https://i.scdn.co/image/ab67616d0000b273c65f8d04502eeddbdd61fa71","1","5","249226","https://p.scdn.co/mp3-preview/0af8f5041b510a88dff4caaa3721ead0afbee57f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USSM10501581","spotify:user:75p2140e0alu9ardn51dih4ci","2024-03-19T22:00:23Z"
"spotify:track:1HlOGL1p6wlpOZatJ2NwFk","In Due Time","spotify:artist:37394IP6uhnjIpsawpMu4l","Killswitch Engage","spotify:album:5I6bH0UaVR4LnKmVUWDZoD","Disarm the Descent (Special Edition)","spotify:artist:37394IP6uhnjIpsawpMu4l","Killswitch Engage","2013-03-29","https://i.scdn.co/image/ab67616d0000b27341f130b95f06817413147298","1","4","197573","https://p.scdn.co/mp3-preview/d01afecb13896b10228aa384e0c022fe86592442?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","NLA321392560","spotify:user:75p2140e0alu9ardn51dih4ci","2024-05-24T23:42:02Z"
"spotify:track:3w9zHVKI28aUPZTxq8oDC6","Electric Eye","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","spotify:album:55MZQrenomrTq0aQneC7Pi","Screaming For Vengeance (Expanded Edition)","spotify:artist:2tRsMl4eGxwoNabM08Dm4I","Judas Priest","1982","https://i.scdn.co/image/ab67616d0000b273475bd4fb40ba687fbf002c82","1","2","222440","https://p.scdn.co/mp3-preview/4e8ae32b294e1fb992021387d5a067f95d5ce050?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","GBBBN8200028","spotify:user:75p2140e0alu9ardn51dih4ci","2024-05-25T23:48:14Z"
"spotify:track:4yLKTchVl5NrATkHISyYdD","Mama","spotify:artist:2OhFv0nL7QXOWMYXPoLEP8","Louna","spotify:album:59hp0iy57dpeMXXfxjMnOa","Mama","spotify:artist:2OhFv0nL7QXOWMYXPoLEP8","Louna","2013-03-29","https://i.scdn.co/image/ab67616d0000b2732422f66cd3ceca0a10563a12","1","1","240080","https://p.scdn.co/mp3-preview/9a83cd329a9337c0a91f3e4372f6a510e436288d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","DEU241360008","spotify:user:75p2140e0alu9ardn51dih4ci","2024-05-26T05:42:14Z"
"spotify:track:70DNNOEXzTTbbnPGpd6YHU","Electroheart","spotify:artist:2KaW48xlLnXC2v8tvyhWsa","Amaranthe","spotify:album:6HURHOREgzRB1e00Uu99ki","The Nexus","spotify:artist:2KaW48xlLnXC2v8tvyhWsa","Amaranthe","2012-01-01","https://i.scdn.co/image/ab67616d0000b2733d1c4366ccf6b726970a8064","1","10","228480","https://p.scdn.co/mp3-preview/efb125def3e4bed2542e7e30bc870a0fe5962f8d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","FIUM71203286","spotify:user:75p2140e0alu9ardn51dih4ci","2024-05-26T05:55:06Z"
"spotify:track:2VRGwgYO6U9vjsXg0HjdeD","The Lion From The North","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","spotify:album:3AKRNamp4ZpDtkFtFMCx6X","Carolus Rex (English)","spotify:artist:3o2dn2O0FCVsWDFSh8qxgG","Sabaton","2012-05-25","https://i.scdn.co/image/ab67616d0000b273c25072f03b658eb007dceb83","1","2","282520","https://p.scdn.co/mp3-preview/3344bbcabda9e555f8f45518b9f9f0b0c05e0fe3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","SE2EG1200113","spotify:user:75p2140e0alu9ardn51dih4ci","2024-05-26T06:51:59Z"
